restaurant_id,restaurant_name,city,cuisine_type,partner_type,avg_prep_time_min,is_active,avg_prep_time_est
REST01322,Annapurna Darshini Palace,Hyderabad,Pizza,Cloud Kitchen,16-25,True,20.5
REST05712,Flavours Of Delights Heaven,Delhi,Chinese,Restaurant,16-25,True,20.5
REST00493,Spicy Mess Cafe,Bengaluru,South Indian,Cloud Kitchen,<=15,True,15.0
REST16353,Royal Mess Corner,Pune,Chinese,Cloud Kitchen,16-25,True,20.5
REST08163,Namma Sweets Darbar,Mumbai,North Indian,Restaurant,>40,True,45.0
REST15104,Grand Delights Point,Delhi,Biryani,Restaurant,16-25,True,20.5
REST05495,Namma Wraps Point,Kolkata,Pizza,Restaurant,>40,True,45.0
REST12285,Annapurna Grill Palace,Delhi,Fast Food,Cloud Kitchen,16-25,True,20.5
REST15363,Punjabi Pizza Central,Bengaluru,North Indian,Cloud Kitchen,16-25,True,20.5
REST09387,Flavours Of Paratha Darbar,Mumbai,North Indian,Restaurant,16-25,True,20.5
REST18551,Bombay Grill Stop,Bengaluru,Pizza,Cloud Kitchen,<=15,True,15.0
REST13821,Kolkata Tandoor Bhojanalay,Mumbai,South Indian,Restaurant,26-40,True,33.0
REST19785,Sri Tandoor Adda,Kolkata,North Indian,Cloud Kitchen,26-40,True,33.0
REST16379,Hot & Crispy Cafe Nest,Hyderabad,North Indian,Restaurant,>40,True,45.0
REST08275,Fresh Delights Point,Chennai,Pizza,Restaurant,<=15,True,15.0
REST14818,Fresh Delights Nest,Pune,North Indian,Restaurant,<=15,True,15.0
REST19716,Annapurna Pizza Darbar,Mumbai,Fast Food,Restaurant,26-40,True,33.0
REST00052,Thindi Mane Sweets Clouds,Bengaluru,North Indian,Restaurant,26-40,True,33.0
REST02053,Punjabi Curry Palace,Mumbai,South Indian,Restaurant,>40,True,45.0
REST18106,Delhi Paratha Palace,Chennai,Chinese,Restaurant,<=15,False,15.0
REST07659,Thindi Mane Express Cafe,Mumbai,Biryani,Restaurant,<=15,False,15.0
REST03571,Hot & Crispy Wraps Stop,Chennai,Healthy,Cloud Kitchen,<=15,True,15.0
REST19830,Hot & Crispy Curry Clouds,Kolkata,Fast Food,Restaurant,26-40,True,33.0
REST13687,Fresh Darshini Nest,Kolkata,Biryani,Cloud Kitchen,16-25,True,20.5
REST12588,Taste Of Express Mahal,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST19832,Hot & Crispy Pizza Bhojanalay,Kolkata,Desserts,Restaurant,<=15,True,15.0
REST12241,Fresh Grill Central,Hyderabad,North Indian,Cloud Kitchen,26-40,True,33.0
REST14389,Flavours Of Darshini Clouds,Hyderabad,Biryani,Restaurant,16-25,True,20.5
REST13960,Annapurna Cafe Darbar,Mumbai,Biryani,Restaurant,<=15,True,15.0
REST11250,Urban Tandoor Point,Delhi,North Indian,Cloud Kitchen,16-25,True,20.5
REST00400,Spicy Curry Zone,Delhi,North Indian,Cloud Kitchen,<=15,True,15.0
REST14067,Classic Kitchen Zone,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST01876,Thindi Mane Pizza Central,Mumbai,Desserts,Cloud Kitchen,16-25,True,20.5
REST00746,Urban Express Delight,Ahmedabad,Desserts,Restaurant,26-40,True,33.0
REST13129,Fresh Express Zone,Mumbai,North Indian,Cloud Kitchen,16-25,True,20.5
REST17165,Royal Mess Stop,Hyderabad,Pizza,Restaurant,26-40,True,33.0
REST05186,Grand Thali Clouds,Chennai,Chinese,Restaurant,26-40,True,33.0
REST12821,Namma Sweets Hub,Hyderabad,North Indian,Cloud Kitchen,16-25,True,20.5
REST01602,Urban Sweets Bhojanalay,Delhi,Pizza,Restaurant,16-25,True,20.5
REST10784,Taste Of Thali Darbar,Mumbai,Chinese,Restaurant,<=15,True,15.0
REST16412,Urban Wraps Heaven,Delhi,North Indian,Cloud Kitchen,>40,True,45.0
REST03406,Taste Of Grill Palace,Kolkata,Healthy,Restaurant,16-25,True,20.5
REST19126,Grand Sweets Corner,Delhi,North Indian,Cloud Kitchen,<=15,True,15.0
REST16903,Flavours Of Pizza Cafe,Mumbai,South Indian,Cloud Kitchen,>40,True,45.0
REST02828,Madras Tandoor Bhojanalay,Kolkata,North Indian,Cloud Kitchen,26-40,True,33.0
REST06007,Classic Curry Hub,Hyderabad,North Indian,Cloud Kitchen,<=15,True,15.0
REST09037,Madras Delights Corner,Pune,North Indian,Cloud Kitchen,<=15,True,15.0
REST14294,Fresh Paratha Heaven,Mumbai,South Indian,Restaurant,26-40,True,33.0
REST00928,Delhi Pizza Nest,Bengaluru,Chinese,Cloud Kitchen,26-40,True,33.0
REST06400,Bombay Cafe Delight,Kolkata,Pizza,Cloud Kitchen,16-25,True,20.5
REST15324,Annapurna House Clouds,Mumbai,Healthy,Restaurant,16-25,True,20.5
REST18756,Royal Thali Corner,Bengaluru,South Indian,Restaurant,<=15,False,15.0
REST12220,Delhi Biryani Nest,Bengaluru,Chinese,Restaurant,16-25,True,20.5
REST00703,Punjabi Sweets Darbar,Bengaluru,North Indian,Restaurant,<=15,True,15.0
REST02601,Kolkata Cafe Corner,Delhi,South Indian,Restaurant,>40,True,45.0
REST11085,Bombay Darshini Nest,Bengaluru,South Indian,Cloud Kitchen,26-40,True,33.0
REST17347,Classic Grill Corner,Hyderabad,Desserts,Restaurant,16-25,True,20.5
REST08323,Urban House Mahal,Chennai,North Indian,Cloud Kitchen,16-25,True,20.5
REST12671,Spicy Paratha Point,Bengaluru,Biryani,Restaurant,<=15,True,15.0
REST03824,Classic Express Point,Chennai,South Indian,Restaurant,<=15,True,15.0
REST16681,Bombay Biryani Mahal,Chennai,North Indian,Restaurant,<=15,True,15.0
REST01780,Fresh Mess Corner,Pune,Pizza,Restaurant,<=15,True,15.0
REST02678,Annapurna Wraps Bhojanalay,Mumbai,Desserts,Restaurant,16-25,True,20.5
REST07242,Classic Pizza Hub,Mumbai,South Indian,Cloud Kitchen,16-25,True,20.5
REST06287,Tandoori Curry Zone,Hyderabad,North Indian,Restaurant,16-25,True,20.5
REST04040,Taste Of Curry Palace,Mumbai,Pizza,Restaurant,<=15,True,15.0
REST10345,Flavours Of Thali Delight,Mumbai,North Indian,Restaurant,<=15,True,15.0
REST01720,Grand Sweets Mahal,Bengaluru,North Indian,Cloud Kitchen,<=15,True,15.0
REST19561,Sri Delights Darbar,Pune,North Indian,Restaurant,16-25,True,20.5
REST02500,Flavours Of Biryani Central,Mumbai,Biryani,Cloud Kitchen,16-25,True,20.5
REST10760,Spicy Biryani Delight,Pune,Biryani,Restaurant,16-25,True,20.5
REST18155,Taste Of Tandoor Palace,Bengaluru,Biryani,Restaurant,>40,True,45.0
REST02357,Hot & Crispy Darshini Adda,Hyderabad,South Indian,Restaurant,<=15,True,15.0
REST08890,Royal Pizza Palace,Hyderabad,South Indian,Cloud Kitchen,<=15,True,15.0
REST12626,Spicy Express Heaven,Mumbai,Pizza,Cloud Kitchen,<=15,True,15.0
REST10630,Thindi Mane Biryani Bhojanalay,Chennai,Chinese,Restaurant,16-25,True,20.5
REST00781,Royal Pizza Delight,Mumbai,South Indian,Restaurant,16-25,True,20.5
REST08450,Thindi Mane Thali Palace,Pune,Fast Food,Restaurant,16-25,True,20.5
REST12637,Punjabi House Heaven,Bengaluru,Desserts,Cloud Kitchen,16-25,True,20.5
REST12065,Namma Pizza Clouds,Bengaluru,South Indian,Restaurant,26-40,True,33.0
REST04951,Royal Grill Stop,Delhi,North Indian,Cloud Kitchen,16-25,True,20.5
REST07927,Royal Wraps Mahal,Delhi,Pizza,Restaurant,26-40,True,33.0
REST03859,Delhi Delights Delight,Bengaluru,Pizza,Cloud Kitchen,<=15,True,15.0
REST15582,Sri Sweets Palace,Mumbai,North Indian,Cloud Kitchen,>40,True,45.0
REST11573,Royal Kitchen Corner,Pune,Fast Food,Restaurant,26-40,True,33.0
REST19596,Flavours Of Tandoor Heaven,Mumbai,South Indian,Cloud Kitchen,16-25,True,20.5
REST00939,Thindi Mane Pizza Clouds,Ahmedabad,North Indian,Cloud Kitchen,16-25,True,20.5
REST16292,Taste Of Grill Hub,Bengaluru,Pizza,Restaurant,<=15,True,15.0
REST05388,Taste Of Mess Adda,Bengaluru,Fast Food,Restaurant,16-25,True,20.5
REST08501,Thindi Mane Tandoor Adda,Hyderabad,Biryani,Restaurant,>40,True,45.0
REST03053,Tandoori Sweets Bhojanalay,Kolkata,Fast Food,Restaurant,<=15,True,15.0
REST04789,Namma House Cafe,Chennai,Biryani,Cloud Kitchen,26-40,True,33.0
REST01842,Delhi Kitchen Clouds,Delhi,Biryani,Cloud Kitchen,26-40,True,33.0
REST17743,Hot & Crispy Paratha Zone,Kolkata,Desserts,Restaurant,16-25,False,20.5
REST06512,Flavours Of Mess Central,Mumbai,North Indian,Cloud Kitchen,<=15,True,15.0
REST17821,Grand Biryani Zone,Bengaluru,South Indian,Cloud Kitchen,<=15,False,15.0
REST17445,Classic Thali Corner,Mumbai,South Indian,Restaurant,<=15,True,15.0
REST12772,Punjabi Darshini Cafe,Chennai,Biryani,Restaurant,16-25,True,20.5
REST18809,Annapurna Cafe Darbar,Bengaluru,Chinese,Restaurant,16-25,True,20.5
REST12193,Delhi Wraps Adda,Mumbai,North Indian,Restaurant,26-40,True,33.0
REST03529,Taste Of Tandoor Palace,Bengaluru,South Indian,Cloud Kitchen,16-25,True,20.5
REST11932,Kolkata Tandoor Cafe,Mumbai,South Indian,Restaurant,16-25,True,20.5
REST02592,Spicy Cafe Palace,Mumbai,Chinese,Restaurant,<=15,True,15.0
REST14641,Fresh Darshini Corner,Mumbai,Fast Food,Restaurant,<=15,True,15.0
REST02154,Tandoori Curry Cafe,Bengaluru,Biryani,Restaurant,16-25,True,20.5
REST07148,Royal Biryani Point,Bengaluru,South Indian,Restaurant,>40,True,45.0
REST05801,Tandoori Delights Palace,Bengaluru,Fast Food,Cloud Kitchen,<=15,True,15.0
REST02656,Sri Pizza Zone,Bengaluru,Pizza,Cloud Kitchen,>40,True,45.0
REST05920,Annapurna Thali Nest,Bengaluru,Chinese,Restaurant,>40,True,45.0
REST12904,Tandoori Curry Hub,Bengaluru,North Indian,Restaurant,<=15,True,15.0
REST08102,Spicy Wraps Central,Pune,Desserts,Restaurant,16-25,True,20.5
REST10378,Kolkata Thali Clouds,Mumbai,South Indian,Restaurant,16-25,True,20.5
REST19975,Punjabi Cafe Palace,Kolkata,North Indian,Cloud Kitchen,26-40,True,33.0
REST06906,Royal Paratha Bhojanalay,Bengaluru,Chinese,Cloud Kitchen,<=15,False,15.0
REST09909,Namma Tandoor Corner,Mumbai,South Indian,Cloud Kitchen,26-40,True,33.0
REST06505,Madras Thali Heaven,Chennai,Fast Food,Cloud Kitchen,<=15,True,15.0
REST18304,Delhi Cafe Palace,Bengaluru,North Indian,Restaurant,<=15,False,15.0
REST14318,Thindi Mane Paratha Clouds,Kolkata,South Indian,Cloud Kitchen,16-25,True,20.5
REST17549,Hot & Crispy Darshini Heaven,Bengaluru,Fast Food,Restaurant,26-40,True,33.0
REST15235,Urban Paratha Hub,Pune,Desserts,Restaurant,<=15,True,15.0
REST12993,Madras House Clouds,Bengaluru,Pizza,Restaurant,16-25,True,20.5
REST12746,Bombay House Darbar,Chennai,Pizza,Cloud Kitchen,26-40,True,33.0
REST04830,Madras Curry Adda,Mumbai,Chinese,Cloud Kitchen,16-25,True,20.5
REST07752,Spicy Darshini Bhojanalay,Bengaluru,Chinese,Restaurant,>40,True,45.0
REST12594,Namma Delights Nest,Bengaluru,Pizza,Restaurant,<=15,True,15.0
REST15605,Hot & Crispy Curry Corner,Bengaluru,Healthy,Cloud Kitchen,<=15,True,15.0
REST06698,Madras Sweets Stop,Bengaluru,North Indian,Cloud Kitchen,26-40,True,33.0
REST10272,Thindi Mane Pizza Cafe,Mumbai,Pizza,Restaurant,16-25,True,20.5
REST16990,Bombay Sweets Mahal,Ahmedabad,Fast Food,Restaurant,16-25,True,20.5
REST02130,Sri Cafe Hub,Bengaluru,Fast Food,Restaurant,<=15,True,15.0
REST06786,Bombay Thali Darbar,Ahmedabad,Desserts,Restaurant,26-40,True,33.0
REST08829,Grand Paratha Delight,Mumbai,Chinese,Restaurant,>40,True,45.0
REST17864,Thindi Mane Kitchen Heaven,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST11623,Classic Thali Stop,Delhi,Pizza,Restaurant,<=15,False,15.0
REST16323,Classic Grill Corner,Hyderabad,South Indian,Cloud Kitchen,26-40,True,33.0
REST09396,Tandoori Paratha Corner,Pune,Fast Food,Restaurant,26-40,True,33.0
REST17702,Annapurna Express Clouds,Delhi,Chinese,Cloud Kitchen,26-40,True,33.0
REST05982,Taste Of Cafe Stop,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST06814,Thindi Mane Mess Hub,Delhi,Biryani,Cloud Kitchen,26-40,False,33.0
REST09545,Spicy Kitchen Bhojanalay,Mumbai,Fast Food,Restaurant,>40,True,45.0
REST05531,Taste Of Curry Corner,Bengaluru,Pizza,Restaurant,16-25,True,20.5
REST18679,Hot & Crispy Cafe Mahal,Mumbai,Fast Food,Cloud Kitchen,26-40,True,33.0
REST12453,Punjabi Thali Point,Delhi,Desserts,Restaurant,16-25,True,20.5
REST13665,Punjabi Thali Central,Pune,Desserts,Cloud Kitchen,26-40,True,33.0
REST07685,Annapurna Pizza Palace,Bengaluru,North Indian,Cloud Kitchen,16-25,True,20.5
REST19064,Annapurna Tandoor Cafe,Delhi,Pizza,Restaurant,26-40,True,33.0
REST03684,Namma Delights Corner,Delhi,Chinese,Restaurant,16-25,False,20.5
REST15351,Punjabi Paratha Point,Hyderabad,North Indian,Cloud Kitchen,>40,True,45.0
REST15819,Spicy Tandoor Central,Pune,Desserts,Cloud Kitchen,26-40,True,33.0
REST14197,Sri Paratha Point,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST01903,Royal Paratha Palace,Chennai,Biryani,Cloud Kitchen,16-25,True,20.5
REST14330,Tandoori Wraps Stop,Bengaluru,South Indian,Restaurant,<=15,True,15.0
REST10402,Delhi Darshini Heaven,Delhi,North Indian,Restaurant,26-40,True,33.0
REST17031,Thindi Mane Wraps Point,Delhi,North Indian,Cloud Kitchen,26-40,True,33.0
REST09435,Namma Kitchen Corner,Bengaluru,North Indian,Restaurant,16-25,False,20.5
REST06850,Kolkata Curry Darbar,Hyderabad,Pizza,Restaurant,>40,True,45.0
REST14388,Delhi Grill Point,Mumbai,Chinese,Restaurant,26-40,True,33.0
REST15587,Grand Mess Darbar,Hyderabad,Pizza,Restaurant,>40,True,45.0
REST01078,Annapurna Thali Nest,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST10526,Royal Darshini Point,Kolkata,Biryani,Restaurant,16-25,True,20.5
REST19362,Punjabi Paratha Adda,Hyderabad,South Indian,Restaurant,16-25,True,20.5
REST10129,Annapurna Sweets Zone,Bengaluru,Pizza,Cloud Kitchen,<=15,True,15.0
REST07146,Fresh Biryani Point,Kolkata,South Indian,Restaurant,26-40,True,33.0
REST15159,Hot & Crispy Kitchen Mahal,Pune,Pizza,Cloud Kitchen,16-25,True,20.5
REST00863,Annapurna Mess Bhojanalay,Bengaluru,Fast Food,Restaurant,<=15,True,15.0
REST04570,Classic Kitchen Point,Hyderabad,North Indian,Restaurant,16-25,True,20.5
REST15134,Delhi Express Nest,Chennai,Fast Food,Restaurant,26-40,True,33.0
REST03768,Flavours Of Paratha Delight,Hyderabad,South Indian,Cloud Kitchen,16-25,True,20.5
REST10343,Taste Of Sweets Point,Mumbai,Chinese,Restaurant,>40,True,45.0
REST10404,Fresh Biryani Mahal,Bengaluru,Pizza,Restaurant,26-40,True,33.0
REST02922,Madras House Clouds,Chennai,Biryani,Restaurant,26-40,True,33.0
REST08015,Sri Paratha Heaven,Mumbai,Chinese,Restaurant,16-25,True,20.5
REST10553,Madras Kitchen Darbar,Kolkata,Desserts,Cloud Kitchen,16-25,True,20.5
REST09694,Royal Curry Hub,Bengaluru,Desserts,Restaurant,26-40,True,33.0
REST11465,Delhi Mess Cafe,Bengaluru,Biryani,Restaurant,16-25,True,20.5
REST03396,Grand Wraps Nest,Mumbai,Pizza,Restaurant,16-25,True,20.5
REST15318,Taste Of Wraps Zone,Mumbai,North Indian,Cloud Kitchen,26-40,True,33.0
REST07486,Madras Wraps Stop,Chennai,Pizza,Restaurant,26-40,False,33.0
REST07306,Classic Curry Palace,Chennai,Biryani,Restaurant,16-25,True,20.5
REST00763,Urban Biryani Cafe,Bengaluru,South Indian,Restaurant,<=15,True,15.0
REST05440,Taste Of Mess Clouds,Kolkata,South Indian,Cloud Kitchen,26-40,False,33.0
REST17543,Urban Thali Mahal,Kolkata,Chinese,Restaurant,16-25,True,20.5
REST13475,Punjabi Paratha Cafe,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST18414,Grand Grill Bhojanalay,Mumbai,South Indian,Cloud Kitchen,<=15,True,15.0
REST14861,Tandoori Kitchen Corner,Bengaluru,South Indian,Cloud Kitchen,<=15,True,15.0
REST10337,Sri Thali Corner,Mumbai,North Indian,Restaurant,<=15,True,15.0
REST10347,Hot & Crispy Kitchen Hub,Hyderabad,South Indian,Restaurant,<=15,True,15.0
REST00795,Thindi Mane Sweets Heaven,Pune,Chinese,Restaurant,16-25,True,20.5
REST03295,Madras Sweets Point,Kolkata,North Indian,Restaurant,<=15,True,15.0
REST16506,Bombay Pizza Heaven,Ahmedabad,North Indian,Restaurant,<=15,False,15.0
REST16492,Fresh Sweets Darbar,Mumbai,Chinese,Cloud Kitchen,>40,True,45.0
REST15146,Spicy Cafe Palace,Delhi,Chinese,Restaurant,<=15,True,15.0
REST07657,Delhi Biryani Mahal,Delhi,South Indian,Restaurant,16-25,True,20.5
REST14304,Urban Curry Corner,Pune,North Indian,Restaurant,16-25,True,20.5
REST17645,Hot & Crispy Delights Hub,Mumbai,Chinese,Restaurant,26-40,True,33.0
REST05241,Delhi Kitchen Adda,Hyderabad,North Indian,Cloud Kitchen,26-40,False,33.0
REST18045,Fresh House Mahal,Mumbai,North Indian,Restaurant,26-40,True,33.0
REST13491,Fresh Pizza Mahal,Kolkata,Biryani,Restaurant,<=15,True,15.0
REST18496,Sri Wraps Zone,Mumbai,Biryani,Restaurant,16-25,True,20.5
REST02645,Kolkata Sweets Palace,Delhi,Biryani,Cloud Kitchen,<=15,True,15.0
REST14106,Thindi Mane House Adda,Bengaluru,Desserts,Restaurant,16-25,True,20.5
REST15319,Royal Darshini Cafe,Delhi,Desserts,Restaurant,<=15,True,15.0
REST05157,Flavours Of Kitchen Mahal,Hyderabad,Pizza,Cloud Kitchen,>40,True,45.0
REST02854,Fresh Grill Point,Ahmedabad,South Indian,Cloud Kitchen,>40,True,45.0
REST17090,Classic Mess Clouds,Delhi,Biryani,Restaurant,<=15,True,15.0
REST01019,Fresh Grill Central,Mumbai,Chinese,Restaurant,<=15,True,15.0
REST19613,Kolkata Curry Point,Kolkata,Desserts,Restaurant,<=15,True,15.0
REST09309,Hot & Crispy Pizza Clouds,Hyderabad,Chinese,Restaurant,26-40,False,33.0
REST15292,Madras Thali Zone,Hyderabad,Pizza,Restaurant,26-40,True,33.0
REST09515,Spicy Cafe Palace,Pune,South Indian,Restaurant,16-25,True,20.5
REST09400,Flavours Of Biryani Point,Mumbai,North Indian,Restaurant,<=15,True,15.0
REST01514,Classic Curry Cafe,Pune,South Indian,Restaurant,16-25,True,20.5
REST14747,Bombay Thali Point,Mumbai,Chinese,Cloud Kitchen,16-25,True,20.5
REST18083,Punjabi Express Stop,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST13417,Kolkata Paratha Corner,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST00367,Spicy House Palace,Hyderabad,Biryani,Restaurant,16-25,True,20.5
REST04435,Bombay Delights Delight,Bengaluru,Biryani,Restaurant,26-40,True,33.0
REST16771,Thindi Mane Curry Adda,Mumbai,South Indian,Restaurant,<=15,True,15.0
REST07555,Bombay Mess Central,Kolkata,South Indian,Restaurant,16-25,True,20.5
REST08710,Tandoori Grill Point,Ahmedabad,North Indian,Cloud Kitchen,>40,True,45.0
REST16209,Tandoori Cafe Central,Ahmedabad,Pizza,Cloud Kitchen,16-25,True,20.5
REST14675,Fresh Wraps Delight,Pune,Fast Food,Cloud Kitchen,<=15,True,15.0
REST01926,Spicy Grill Point,Ahmedabad,Pizza,Restaurant,16-25,True,20.5
REST16917,Sri Grill Nest,Mumbai,Chinese,Cloud Kitchen,<=15,True,15.0
REST01507,Grand Curry Zone,Kolkata,Biryani,Cloud Kitchen,16-25,True,20.5
REST03245,Madras Kitchen Corner,Chennai,Pizza,Restaurant,26-40,True,33.0
REST07611,Classic Thali Central,Bengaluru,South Indian,Restaurant,16-25,True,20.5
REST00667,Delhi Paratha Stop,Bengaluru,Healthy,Restaurant,26-40,True,33.0
REST05116,Royal Darshini Bhojanalay,Ahmedabad,Chinese,Restaurant,16-25,True,20.5
REST04757,Grand Sweets Darbar,Hyderabad,Chinese,Restaurant,26-40,True,33.0
REST04889,Delhi Express Mahal,Bengaluru,South Indian,Cloud Kitchen,16-25,True,20.5
REST06534,Fresh Delights Heaven,Bengaluru,Biryani,Restaurant,16-25,True,20.5
REST09843,Urban Express Mahal,Mumbai,North Indian,Restaurant,26-40,True,33.0
REST08317,Delhi Biryani Mahal,Mumbai,Pizza,Restaurant,26-40,True,33.0
REST14206,Flavours Of Delights Corner,Bengaluru,Healthy,Cloud Kitchen,26-40,True,33.0
REST04954,Royal Wraps Heaven,Chennai,Biryani,Cloud Kitchen,16-25,True,20.5
REST08936,Madras Sweets Nest,Chennai,Biryani,Restaurant,26-40,True,33.0
REST18021,Bombay Grill Nest,Hyderabad,Fast Food,Restaurant,>40,True,45.0
REST13928,Annapurna Paratha Central,Hyderabad,Pizza,Cloud Kitchen,26-40,True,33.0
REST11785,Flavours Of Wraps Heaven,Mumbai,Biryani,Restaurant,16-25,True,20.5
REST08617,Tandoori Tandoor Cafe,Delhi,North Indian,Restaurant,26-40,True,33.0
REST11189,Tandoori Thali Stop,Pune,South Indian,Cloud Kitchen,16-25,True,20.5
REST18175,Delhi Cafe Nest,Chennai,Biryani,Cloud Kitchen,16-25,True,20.5
REST18290,Flavours Of Grill Corner,Bengaluru,Biryani,Restaurant,16-25,True,20.5
REST03323,Namma Paratha Clouds,Ahmedabad,Biryani,Restaurant,<=15,True,15.0
REST03546,Sri Cafe Hub,Ahmedabad,South Indian,Cloud Kitchen,16-25,True,20.5
REST14838,Urban Delights Cafe,Delhi,North Indian,Cloud Kitchen,16-25,True,20.5
REST14870,Spicy Biryani Nest,Kolkata,South Indian,Restaurant,<=15,True,15.0
REST14593,Grand Delights Delight,Mumbai,Chinese,Cloud Kitchen,26-40,True,33.0
REST11870,Taste Of Grill Delight,Mumbai,North Indian,Cloud Kitchen,26-40,True,33.0
REST08888,Classic Biryani Clouds,Mumbai,North Indian,Cloud Kitchen,16-25,True,20.5
REST13338,Madras Express Zone,Bengaluru,North Indian,Restaurant,16-25,True,20.5
REST13024,Madras Tandoor Mahal,Bengaluru,Desserts,Restaurant,16-25,True,20.5
REST04754,Punjabi Sweets Zone,Delhi,Fast Food,Restaurant,26-40,True,33.0
REST06510,Taste Of Cafe Corner,Mumbai,North Indian,Restaurant,16-25,True,20.5
REST04183,Sri Thali Point,Bengaluru,Healthy,Restaurant,26-40,True,33.0
REST02680,Madras Wraps Nest,Bengaluru,North Indian,Restaurant,26-40,True,33.0
REST12505,Delhi Kitchen Corner,Hyderabad,Chinese,Cloud Kitchen,16-25,True,20.5
REST08211,Sri Express Hub,Chennai,Chinese,Restaurant,>40,True,45.0
REST17452,Namma Express Point,Hyderabad,Chinese,Restaurant,16-25,True,20.5
REST15653,Tandoori Mess Delight,Bengaluru,Healthy,Restaurant,<=15,True,15.0
REST16804,Classic Paratha Point,Hyderabad,Pizza,Restaurant,26-40,True,33.0
REST02590,Royal Paratha Adda,Mumbai,Biryani,Restaurant,16-25,True,20.5
REST14875,Grand Grill Corner,Bengaluru,South Indian,Restaurant,26-40,True,33.0
REST03812,Bombay Express Mahal,Delhi,Healthy,Restaurant,>40,True,45.0
REST06894,Delhi Wraps Nest,Pune,North Indian,Restaurant,16-25,True,20.5
REST12642,Tandoori House Bhojanalay,Mumbai,Desserts,Cloud Kitchen,<=15,True,15.0
REST00550,Namma Kitchen Zone,Bengaluru,Chinese,Cloud Kitchen,<=15,True,15.0
REST01892,Thindi Mane Paratha Zone,Bengaluru,Desserts,Restaurant,16-25,True,20.5
REST07502,Punjabi House Darbar,Ahmedabad,Chinese,Cloud Kitchen,16-25,True,20.5
REST07775,Punjabi Paratha Cafe,Bengaluru,Pizza,Restaurant,16-25,True,20.5
REST12572,Spicy Paratha Point,Bengaluru,Chinese,Restaurant,<=15,True,15.0
REST15241,Hot & Crispy House Mahal,Bengaluru,Desserts,Restaurant,>40,True,45.0
REST05639,Annapurna Cafe Hub,Ahmedabad,North Indian,Restaurant,16-25,True,20.5
REST19170,Sri Darshini Stop,Chennai,Biryani,Cloud Kitchen,16-25,True,20.5
REST17939,Delhi Sweets Cafe,Hyderabad,South Indian,Cloud Kitchen,<=15,True,15.0
REST12300,Fresh Grill Nest,Chennai,Healthy,Cloud Kitchen,16-25,True,20.5
REST19472,Tandoori Curry Palace,Kolkata,Biryani,Cloud Kitchen,16-25,False,20.5
REST05905,Spicy Cafe Mahal,Bengaluru,South Indian,Cloud Kitchen,<=15,True,15.0
